FIPS,PovertyRate,MedianFamilyIncome,TractBlack,TractHispanic,lasnap1,lasnap10,lahunv1,lahunv10,TractPop,Food Insecurity Rate,County,Avg w Mortage,Avg w/o Mortage,Regions,State,Subregions,Income_Group,LogIncome,LogPop,LogMortgage,Insecurity_Groups
5019,0.240323027,51789.06419,0.235399,0.040269624,0.041753935,0.014540574,0.013683441,0.00534463,22995,0.212,"Clark County, Arkansas",87200,302,South, Arkansas,West South Central Division,Middle,10.85493429,10.04303208,11.37595961,Extreme
5021,0.202419387,40321.23702,0.003481937,0.013492508,0.039181107,0.00129298,0.008186016,0.000375596,16083,0.181,"Clay County, Arkansas",63900,295,South, Arkansas,West South Central Division,Middle,10.60463358,9.685518092,11.06507464,Very High
5023,0.158014555,51615.99326,0.00277243,0.019907586,0.025403728,0.002085616,0.01056486,0.0019144,25970,0.159,"Cleburne County, Arkansas",126500,321,South, Arkansas,West South Central Division,Middle,10.85158685,10.1646973,11.74799759,High
5025,0.184011969,50994.69651,0.121878237,0.016687766,0.056859877,0.014376009,0.009615377,0.001035471,8689,0.178,"Cleveland County, Arkansas",84700,326,South, Arkansas,West South Central Division,Middle,10.83947692,9.069813137,11.34687088,High
5027,0.273827224,49580.1318,0.368971978,0.021709026,0.039751473,0.003220997,0.011980669,0.000918655,24552,0.235,"Columbia County, Arkansas",79000,324,South, Arkansas,West South Central Division,Middle,10.81134546,10.1085486,11.27720313,Extreme
5029,0.227295868,47866.05937,0.112113947,0.035585014,0.047430315,0.006555802,0.01656332,0.002859312,21273,0.189,"Conway County, Arkansas",91500,304,South, Arkansas,West South Central Division,Middle,10.77616196,9.965193942,11.42409425,Very High
5031,0.2271012,52856.56653,0.131061871,0.044347438,0.029943878,0.000523881,0.009909661,0.000112703,96443,0.189,"Craighead County, Arkansas",129700,332,South, Arkansas,West South Central Division,Middle,10.87533723,11.47670744,11.77297937,Very High
5033,0.192321495,47178.08018,0.011703364,0.060696068,0.037989787,0.001517606,0.009159494,0.00040922,61948,0.152,"Crawford County, Arkansas",108600,321,South, Arkansas,West South Central Division,Middle,10.76168466,11.0340506,11.59542669,High
5035,0.257683647,49629.17131,0.511787356,0.019920632,0.025413481,0.002160427,0.009979323,0.000610796,50902,0.258,"Crittenden County, Arkansas",104600,361,South, Arkansas,West South Central Division,Middle,10.81233407,10.83765749,11.55789883,Extreme
5037,0.193323055,46952.23576,0.222271964,0.014885283,0.037106422,0.004227968,0.018269639,0.001750532,17870,0.206,"Cross County, Arkansas",82400,348,South, Arkansas,West South Central Division,Middle,10.7568861,9.790878608,11.31934072,Very High
5039,0.145290044,46086.89194,0.418925579,0.02316412,0.037229068,0.014006386,0.026139463,0.007515351,8116,0.222,"Dallas County, Arkansas",62000,292,South, Arkansas,West South Central Division,Middle,10.73828385,9.001592701,11.03488966,Extreme
5041,0.312093327,39964.69081,0.477859779,0.044434194,0.064445164,0.006410163,0.027713732,0.003371572,13008,0.278,"Desha County, Arkansas",59300,362,South, Arkansas,West South Central Division,Low,10.59575161,9.473319832,10.99036458,Extreme
5043,0.295393214,43399.40586,0.27791885,0.024528608,0.0472302,0.007336985,0.014667756,0.003161066,18509,0.242,"Drew County, Arkansas",93600,353,South, Arkansas,West South Central Division,Middle,10.67820103,9.826012379,11.44678566,Extreme
5045,0.154534622,64712.65923,0.102157422,0.039165644,0.023740403,0.00022266,0.008729341,2.72E-05,113237,0.171,"Faulkner County, Arkansas",146100,358,South, Arkansas,West South Central Division,Middle,11.07771212,11.63723825,11.8920466,High
5047,0.198710345,45546.83366,0.007172414,0.020468966,0.047293302,0.001636793,0.012034955,0.000979653,18125,0.172,"Franklin County, Arkansas",93100,299,South, Arkansas,West South Central Division,Middle,10.72649639,9.80504748,11.44142946,High
5049,0.205704451,41712.85055,0.003266639,0.007921601,0.066400021,0.012064037,0.012706707,0.001633593,12245,0.166,"Fulton County, Arkansas",96700,277,South, Arkansas,West South Central Division,Middle,10.63856453,9.412872969,11.47936868,High
5051,0.22072989,49026.96647,0.079303091,0.0481338,0.033163331,0.000701139,0.012558563,0.000212902,96024,0.181,"Garland County, Arkansas",130700,328,South, Arkansas,West South Central Division,Middle,10.80012576,11.47235344,11.7806599,Very High
5053,0.110531395,55973.71305,0.021845068,0.021957094,0.026959004,0.004930901,0.009549208,0.001412667,17853,0.145,"Grant County, Arkansas",108300,333,South, Arkansas,West South Central Division,Middle,10.93263745,9.78992684,11.59266043,Above Average
5055,0.178798123,47764.655,0.005535757,0.02140651,0.041572404,0.002550945,0.008442515,0.000185304,42090,0.169,"Greene County, Arkansas",107700,338,South, Arkansas,West South Central Division,Middle,10.77404121,10.64756546,11.58710486,High
5057,0.261199832,43409.38056,0.293953735,0.119996462,0.0353414,0.005466554,0.017094711,0.003486322,22609,0.205,"Hempstead County, Arkansas",74700,314,South, Arkansas,West South Central Division,Middle,10.67843084,10.02610334,11.22123537,Very High
5059,0.143830544,49681.8457,0.108374085,0.027913617,0.036153122,0.007955093,0.008859364,0.002565387,32923,0.177,"Hot Spring County, Arkansas",83300,287,South, Arkansas,West South Central Division,Middle,10.81339487,10.40192678,11.33020383,High
5061,0.21005004,42026.89956,0.206396403,0.097831605,0.038949418,0.007246264,0.014124995,0.005266538,13789,0.184,"Howard County, Arkansas",83900,291,South, Arkansas,West South Central Division,Middle,10.64606516,9.531626452,11.33738089,Very High
5063,0.23082225,46186.90231,0.019701476,0.05836767,0.043595807,0.002647422,0.011686629,0.000274623,36647,0.175,"Independence County, Arkansas",96000,308,South, Arkansas,West South Central Division,Middle,10.74045154,10.50908685,11.47210347,High
5065,0.183876606,39830.79563,0.012777453,0.015186916,0.049230516,0.000682351,0.014810322,0.00035088,13696,0.175,"Izard County, Arkansas",78000,287,South, Arkansas,West South Central Division,Low,10.59239565,9.524859098,11.26446411,High
5067,0.258701728,41480.93738,0.166694449,0.02422626,0.056984521,0.004321984,0.019968051,0.001032083,17997,0.221,"Jackson County, Arkansas",60600,306,South, Arkansas,West South Central Division,Middle,10.63298926,9.797960356,11.01205017,Extreme
5069,0.250664557,48057.15825,0.550642474,0.015742235,0.023994045,0.001734348,0.008988393,0.00119746,77435,0.265,"Jefferson County, Arkansas",82000,325,South, Arkansas,West South Central Division,Middle,10.78014638,11.25719415,11.31447453,Extreme
5071,0.212351527,39068.78782,0.014252153,0.121143305,0.040594587,0.001068058,0.012339974,0.001165988,25540,0.158,"Johnson County, Arkansas",89900,273,South, Arkansas,West South Central Division,Low,10.57307916,10.14800113,11.40645322,High
5073,0.259303728,41232.94323,0.372138653,0.017135383,0.078546603,0.016348651,0.034944134,0.011659547,7645,0.24,"Lafayette County, Arkansas",61400,293,South, Arkansas,West South Central Division,Middle,10.62699281,8.941807118,11.02516511,Extreme
5075,0.235593741,44438.4352,0.007866782,0.009072639,0.045294191,0.017219107,0.011343502,0.004720533,17415,0.187,"Lawrence County, Arkansas",64500,280,South, Arkansas,West South Central Division,Middle,10.70186003,9.765087183,11.0744205,Very High
5077,0.284427283,35244.49242,0.552666922,0.016116654,0.095426404,0.013575724,0.038340945,0.00736776,10424,0.276,"Lee County, Arkansas",59500,335,South, Arkansas,West South Central Division,Low,10.47006455,9.251866119,10.99373159,Extreme
5079,0.275498797,41015.92911,0.298783076,0.031979624,0.067283065,0.010919471,0.028910127,0.005694484,14134,0.217,"Lincoln County, Arkansas",59600,317,South, Arkansas,West South Central Division,Middle,10.62171579,9.556338521,10.99541085,Extreme
5081,0.16531167,48294.43505,0.191253512,0.027105003,0.037616363,0.000297172,0.019835677,8.64E-05,13171,0.189,"Little River County, Arkansas",75500,299,South, Arkansas,West South Central Division,Middle,10.78507162,9.485772722,11.23188794,Very High
5083,0.169739856,47301.42223,0.013286807,0.022815729,0.032676616,0.003306544,0.010355612,0.001063992,22353,0.169,"Logan County, Arkansas",83200,285,South, Arkansas,West South Central Division,Middle,10.76429564,10.01471582,11.32900263,High
5085,0.131745948,61599.86777,0.059614372,0.032857394,0.026447592,0.000659029,0.010236608,0.000344116,68356,0.147,"Lonoke County, Arkansas",126900,352,South, Arkansas,West South Central Division,Middle,11.028415,11.13248462,11.75115465,Above Average
5087,0.211806515,43978.63358,0.00178151,0.048291659,0.043602587,0.01210987,0.014057811,0.002818827,15717,0.152,"Madison County, Arkansas",96100,280,South, Arkansas,West South Central Division,Middle,10.69145919,9.662498208,11.47314459,High
5089,0.188403591,41796.44707,0.001801477,0.017234132,0.056529309,0.008061045,0.014050625,0.001986697,16653,0.159,"Marion County, Arkansas",102900,297,South, Arkansas,West South Central Division,Middle,10.64056662,9.720345659,11.54151292,High
5091,0.208436381,49022.63041,0.245432792,0.023882932,0.031883872,0.005215027,0.017435908,0.001772602,43462,0.204,"Miller County, Arkansas",94600,333,South, Arkansas,West South Central Division,Middle,10.80003732,10.67964227,11.45741276,Very High
5093,0.267404324,40629.8599,0.340296902,0.036467298,0.038115494,0.001601509,0.013648739,0.000420855,46480,0.257,"Mississippi County, Arkansas",79600,320,South, Arkansas,West South Central Division,Middle,10.61225854,10.74677739,11.28476937,Extreme
5095,0.304747576,41923.39146,0.408639097,0.016198307,0.050432329,0.008313143,0.028802123,0.000884842,8149,0.263,"Monroe County, Arkansas",55000,307,South, Arkansas,West South Central Division,Middle,10.64359922,9.005650499,10.91508846,Extreme
5097,0.202956783,40581.52619,0.002318963,0.038052071,0.062390846,0.013936342,0.014046415,0.003221142,9487,0.163,"Montgomery County, Arkansas",82200,253,South, Arkansas,West South Central Division,Middle,10.61106822,9.157677719,11.31691058,High
5099,0.289001778,42334.41981,0.307213516,0.024452595,0.0508882,0.012552518,0.024534202,0.009001279,8997,0.222,"Nevada County, Arkansas",66600,294,South, Arkansas,West South Central Division,Middle,10.65335574,9.104646467,11.10645986,Extreme
5101,0.204443697,42760.64538,0.001080432,0.016926771,0.067067026,0.029382744,0.01810273,0.007325653,8330,0.157,"Newton County, Arkansas",82900,253,South, Arkansas,West South Central Division,Middle,10.66337346,9.027618735,11.32539034,High
5103,0.222583423,43472.33503,0.400765697,0.015620214,0.044609417,0.013348566,0.022854441,0.007805794,26120,0.239,"Ouachita County, Arkansas",66400,307,South, Arkansas,West South Central Division,Middle,10.67988004,10.17045658,11.10345234,Extreme
5105,0.134687985,49925.22183,0.018764959,0.023647678,0.046790084,0.008552976,0.0185487,0.001757686,10445,0.157,"Perry County, Arkansas",84200,281,South, Arkansas,West South Central Division,Middle,10.8182816,9.253878674,11.3409502,High
5107,0.339319208,36291.67937,0.630555683,0.013191157,0.092906379,0.024797189,0.036752709,0.008894413,21757,0.311,"Phillips County, Arkansas",61200,342,South, Arkansas,West South Central Division,Low,10.49934378,9.987690824,11.02190247,Extreme
5109,0.240401647,40069.9713,0.029226818,0.064387565,0.039506188,0.012697706,0.010565229,0.003793257,11291,0.165,"Pike County, Arkansas",74700,298,South, Arkansas,West South Central Division,Low,10.59838249,9.331761227,11.22123537,High
5111,0.245397226,41001.01123,0.072204369,0.022088435,0.075253274,0.00283949,0.026388258,0.000732051,24583,0.197,"Poinsett County, Arkansas",74200,336,South, Arkansas,West South Central Division,Middle,10.62135201,10.10981043,11.21451943,Very High
5113,0.220238457,41865.76241,0.003145872,0.05759365,0.065370839,0.026522644,0.015735209,0.007555661,20662,0.166,"Polk County, Arkansas",84300,283,South, Arkansas,West South Central Division,Middle,10.64222365,9.936051543,11.34213714,High
5115,0.193398403,49230.5103,0.028888817,0.067493604,0.03004045,0.00127647,0.009252443,0.000388778,61754,0.166,"Pope County, Arkansas",117100,311,South, Arkansas,West South Central Division,Middle,10.80426884,11.03091403,11.67078355,High
5117,0.202000574,43001.90947,0.122088353,0.00929432,0.060046475,0.028297262,0.017480758,0.009417536,8715,0.187,"Prairie County, Arkansas",66400,340,South, Arkansas,West South Central Division,Middle,10.6689998,9.072800958,11.10345234,Very High
5119,0.172219753,63742.25079,0.349728803,0.057918003,0.021264813,2.69E-05,0.008772705,1.98E-05,382748,0.205,"Pulaski County, Arkansas",142400,390,South, Arkansas,West South Central Division,Middle,11.0626029,12.85513209,11.86639528,Very High
5121,0.218808559,47328.54043,0.007123379,0.015749346,0.06503568,0.01051264,0.022030113,0.004238893,17969,0.182,"Randolph County, Arkansas",73700,284,South, Arkansas,West South Central Division,Middle,10.76486878,9.79640333,11.20775808,Very High
5123,0.279169156,37577.88163,0.519038856,0.040661052,0.054302399,0.010981584,0.025461781,0.004968279,28258,0.266,"St. Francis County, Arkansas",60800,321,South, Arkansas,West South Central Division,Low,10.5341709,10.24913188,11.01534507,Extreme
5125,0.090933643,66841.7216,0.046621483,0.038154185,0.025982857,2.76E-05,0.010205758,5.25E-05,107118,0.132,"Saline County, Arkansas",141400,361,South, Arkansas,West South Central Division,Middle,11.11008274,11.58168631,11.85934803,Above Average
5127,0.191158551,41949.6829,0.004718241,0.069616309,0.036378538,0.007805165,0.009852946,0.002210358,11233,0.154,"Scott County, Arkansas",76800,265,South, Arkansas,West South Central Division,Middle,10.64422615,9.326611154,11.24895992,High
5129,0.236904088,40566.58096,0.001464308,0.014765101,0.063215215,0.019507188,0.019245811,0.001465829,8195,0.171,"Searcy County, Arkansas",86300,274,South, Arkansas,West South Central Division,Middle,10.61069988,9.011279491,11.36558488,High
5131,0.230887565,50110.86618,0.063772427,0.122828922,0.013895228,8.41E-05,0.005550448,2.25E-05,125744,0.172,"Sebastian County, Arkansas",114600,336,South, Arkansas,West South Central Division,Middle,10.82199315,11.74200337,11.64920308,High
5133,0.229507797,44667.84975,0.043029664,0.306014773,0.049829858,0.009084645,0.010520903,0.001238806,17058,0.125,"Sevier County, Arkansas",68200,276,South, Arkansas,West South Central Division,Middle,10.70700928,9.744374581,11.13019984,Above Average
5135,0.233786898,39162.69387,0.005386932,0.016797961,0.060974184,0.004760801,0.020382622,0.00132455,17264,0.182,"Sharp County, Arkansas",74800,282,South, Arkansas,West South Central Division,Low,10.57547989,9.756378687,11.22257316,Very High
5137,0.268099161,40543.76521,0.000887526,0.01266742,0.058054826,0.014402685,0.02039663,0.005973332,12394,0.182,"Stone County, Arkansas",92700,267,South, Arkansas,West South Central Division,Middle,10.61013729,9.424967764,11.43712375,Very High
5139,0.216178511,46229.53695,0.329522803,0.035063282,0.041026358,0.005985483,0.013706229,0.002556737,41639,0.211,"Union County, Arkansas",74600,315,South, Arkansas,West South Central Division,Middle,10.7413742,10.63679251,11.21989579,Extreme
5141,0.263266262,39550.16808,0.003931772,0.027464585,0.068637591,0.009466507,0.016960827,0.001559011,17295,0.175,"Van Buren County, Arkansas",89900,294,South, Arkansas,West South Central Division,Low,10.58532522,9.758172721,11.40645322,High
5143,0.211862246,58747.80164,0.029576737,0.154915914,0.015742138,0.00028681,0.00617641,8.00E-05,203065,0.153,"Washington County, Arkansas",151900,340,South, Arkansas,West South Central Division,Middle,10.98100901,12.2212814,11.93097769,High
5145,0.185128497,53227.21864,0.039882713,0.037352743,0.032766188,0.002397112,0.009926021,0.000703084,77076,0.176,"White County, Arkansas",108800,322,South, Arkansas,West South Central Division,Middle,10.88232517,11.25254723,11.59726661,High
5147,0.258803306,36146.83416,0.274655647,0.011983471,0.084750477,0.005732493,0.043125759,0.002088757,7260,0.232,"Woodruff County, Arkansas",60000,313,South, Arkansas,West South Central Division,Low,10.49534465,8.890135108,11.00209984,Extreme
5149,0.197421726,44143.47794,0.013838179,0.190669371,0.045039893,0.008348836,0.012581806,0.002919465,22185,0.139,"Yell County, Arkansas",94900,308,South, Arkansas,West South Central Division,Middle,10.69520047,10.00717166,11.46057898,Above Average
6001,0.13020118,93346.24281,0.126103858,0.225051663,0.000958591,1.03E-06,0.00089417,2.25E-06,1510271,0.143,"Alameda County, California",543100,553,West, California,Pacific Division,Middle,11.4440709,14.22779966,13.20504874,Above Average
